Date,High,Low,Open,Close,Volume,Adj Close,Total Traded,MA10,Returns
2021-09-29,137.1510009765625,133.86500549316406,136.97999572753906,134.35350036621094,30848000,134.35350036621094,4225558908.203125,138.70054977416993,-0.010870216041668157
2021-09-30,135.54249572753906,133.55599975585938,134.26150512695312,133.67599487304688,37996000,133.67599487304688,5101400148.803711,138.86310989379882,-0.005042708164040177
2021-10-01,136.91050720214844,134.072998046875,134.44749450683594,136.54299926757812,35360000,136.54299926757812,4754063405.761719,138.99517974853515,0.021447413929883696
2021-10-04,135.9604949951172,131.0500030517578,135.9604949951172,133.6595001220703,51202000,133.6595001220703,6961449264.73999,139.1057797241211,-0.02111788345777532
2021-10-05,137.22450256347656,134.04100036621094,134.04100036621094,136.0229949951172,32404000,136.0229949951172,4343464575.866699,139.12002960205078,0.017682954603962298
2021-10-06,137.75,134.5500030517578,134.75,137.56500244140625,24364000,137.56500244140625,3283049000.0,139.13001953125,0.0113363732826528
2021-10-07,140.04200744628906,138.6510009765625,138.89199829101562,139.22500610351562,25110000,139.22500610351562,3487578077.0874023,139.18161956787108,0.012067049268700725
2021-10-08,140.33099365234375,139.21749877929688,139.57699584960938,139.78550720214844,26526000,139.78550720214844,3702419391.9067383,139.2501596069336,0.004025865139600571
2021-10-11,140.71200561523438,138.85899353027344,139.29200744628906,138.91400146484375,17954000,138.91400146484375,2500848701.690674,139.33529968261718,-0.006234592947066964
2021-10-12,139.5070037841797,135.75999450683594,139.47999572753906,136.44900512695312,36332000,136.44900512695312,5067587204.772949,139.42255950927733,-0.017744765192113987
2021-10-13,138.0,136.5189971923828,137.40249633789062,137.58200073242188,19654000,137.58200073242188,2700508663.0249023,139.46790954589844,0.008303436176867685
2021-10-14,141.33749389648438,138.8249969482422,139.4739990234375,141.1510009765625,31894000,141.1510009765625,4448383724.853516,139.55039947509766,0.02594089506723951
2021-10-15,141.71800231933594,140.7550048828125,141.614501953125,141.3679962158203,30274000,141.3679962158203,4287237432.1289062,139.66907958984376,0.0015373269601810513
2021-10-18,142.79600524902344,141.0695037841797,141.07650756835938,142.7779998779297,20396000,142.7779998779297,2877396448.364258,139.76976959228514,0.009973994820983378
2021-10-19,143.66250610351562,142.60000610351562,143.3874969482422,143.23699951171875,20164000,143.23699951171875,2891265488.4643555,139.91866943359375,0.0032147784265186274
2021-10-20,143.54600524902344,141.37649536132812,143.33799743652344,141.7689971923828,23288000,141.7689971923828,3338055284.301758,140.03858947753906,-0.010248764804765664
2021-10-21,142.156005859375,140.5,141.7689971923828,141.88600158691406,26292000,141.88600158691406,3727390474.182129,140.13033935546875,0.0008253172191976521
2021-10-22,140.58299255371094,136.05599975585938,139.14999389648438,137.56649780273438,50588000,137.56649780273438,7039319891.235352,140.19382934570314,-0.030443480934472023
2021-10-25,138.0,135.4239959716797,137.5500030517578,137.44700622558594,34412000,137.44700622558594,4733370705.01709,140.19982940673827,-0.0008686095746930356
2021-10-26,140.08299255371094,138.30450439453125,139.2635040283203,139.30850219726562,49236000,139.30850219726562,6856777884.338379,140.234599609375,0.013543372262503128
2021-10-27,148.64999389648438,139.40499877929688,139.40499877929688,146.21749877929688,85782000,146.21749877929688,11958439605.285645,140.26769958496095,0.04959493837818929
2021-10-28,147.1580047607422,144.6269989013672,147.13450622558594,145.8489990234375,36206000,145.8489990234375,5327151932.403564,140.48038970947266,-0.00252021651947143
2021-10-29,148.24200439453125,144.64950561523438,145.0780029296875,148.04600524902344,43320000,148.04600524902344,6284779086.9140625,140.69323974609375,0.015063567390221744
2021-11-01,148.04600524902344,143.22549438476562,148.04600524902344,143.4969940185547,46924000,143.4969940185547,6946910750.305176,140.9341598510742,-0.030727010991056458
2021-11-02,146.60899353027344,144.3354949951172,144.57949829101562,145.4324951171875,33482000,145.4324951171875,4840810761.779785,141.06635986328126,0.0134880950773264
2021-11-03,146.66900634765625,144.59100341796875,145.90049743652344,146.59800720214844,27494000,146.59800720214844,4011388276.5197754,141.17213989257812,0.008014110491756155
2021-11-04,149.73350524902344,146.30799865722656,147.12449645996094,148.2675018310547,38412000,148.2675018310547,5651346158.02002,141.28212982177735,0.011388249136321082
2021-11-05,150.32749938964844,148.19700622558594,149.16949462890625,148.8520050048828,38354000,148.8520050048828,5721246796.99707,141.43051971435546,0.003942220423287068
2021-11-08,150.61500549316406,148.4304962158203,149.8249969482422,149.031005859375,23052000,149.031005859375,3453765829.650879,141.5939697265625,0.0012025424480262004
2021-11-09,149.83450317382812,147.2449951171875,149.23300170898438,148.9185028076172,19530000,148.9185028076172,2914520523.376465,141.6906298828125,-0.0007548969498599734
2021-11-10,148.07000732421875,144.53750610351562,147.5,145.89349365234375,29970000,145.89349365234375,4420575000.0,141.73768981933594,-0.020313185388261323
2021-11-11,147.53550720214844,145.60049438476562,146.489501953125,145.76649475097656,16518000,145.76649475097656,2419713593.2617188,141.76747985839845,-0.0008704905077523417
2021-11-12,148.85000610351562,145.41099548339844,146.61549377441406,148.67799377441406,22360000,148.67799377441406,3278322440.7958984,141.79546966552735,0.019973719121197497
2021-11-15,149.54949951171875,147.5749969482422,148.90049743652344,148.45199584960938,23508000,148.45199584960938,3500352893.737793,141.91186950683593,-0.0015200495989177165
2021-11-16,148.7624969482422,147.3125,148.14950561523438,147.87600708007812,18904000,147.87600708007812,2800618254.1503906,141.99816955566405,-0.003879966491759146
2021-11-17,148.5594940185547,147.24000549316406,148.02749633789062,148.0469970703125,19594000,148.0469970703125,2900450763.244629,142.07671936035158,0.0011563065138875395
2021-11-18,150.58050537109375,147.88450622558594,148.2415008544922,149.8385009765625,35608000,149.8385009765625,5278583362.426758,142.1647393798828,0.012100913505183497
2021-11-19,150.9665069580078,148.8990020751953,149.97549438476562,148.92649841308594,33682000,148.92649841308594,5051474601.867676,142.27999938964842,-0.006086570257528234
2021-11-22,149.82949829101562,146.1475067138672,149.33250427246094,146.302001953125,30594000,146.302001953125,4568678635.71167,142.4276596069336,-0.017622763496938032
2021-11-23,146.66000366210938,144.11500549316406,146.1529998779297,145.78199768066406,27218000,145.78199768066406,3977992350.67749,142.49080963134764,-0.003554320962932178
2021-11-24,146.24949645996094,144.3730010986328,145.47349548339844,146.1199951171875,18040000,146.1199951171875,2624341858.520508,142.54484954833984,0.002318512860989941
2021-11-26,144.5574951171875,141.84249877929688,144.34849548339844,142.18299865722656,30470000,142.18299865722656,4398298657.37915,142.5528094482422,-0.026943584666858866
2021-11-29,146.29750061035156,143.89349365234375,144.0,145.53050231933594,32596000,145.53050231933594,4693824000.0,142.57219940185547,0.02354362823771572
2021-11-30,146.0,141.60150146484375,145.0084991455078,141.8975067138672,42068000,141.8975067138672,6100217542.053223,142.70913940429688,-0.024963808600735216
2021-12-01,145.95050048828125,140.91200256347656,144.0,141.05149841308594,34020000,141.05149841308594,4898880000.0,142.79414947509767,-0.005962108287689727
2021-12-02,143.864501953125,140.21449279785156,141.25,142.96600341796875,29194000,142.96600341796875,4123652500.0,142.8330694580078,0.013573092284889787
2021-12-03,144.39999389648438,140.30099487304688,143.68099975585938,142.00149536132812,41230000,142.00149536132812,5923967619.934082,142.88693939208986,-0.006746415466485689
2021-12-06,143.8524932861328,140.14999389648438,143.04049682617188,143.15499877929688,30618000,143.15499877929688,4379613931.82373,142.9369793701172,0.00812317796396167
2021-12-07,147.531005859375,145.2274932861328,145.59649658203125,147.26950073242188,32240000,147.26950073242188,4694031049.8046875,143.03281921386719,0.028741587707100225
2021-12-08,148.39300537109375,146.406005859375,147.59649658203125,148.18649291992188,24270000,148.18649291992188,3582166972.0458984,143.21164916992188,0.006226626578751837
2021-12-09,149.10000610351562,147.11500549316406,147.59100341796875,147.6385040283203,23270000,147.6385040283203,3434442649.536133,143.42386932373046,-0.0036979678836025487
2021-12-10,148.9774932861328,146.70399475097656,148.6999969482422,148.00149536132812,24458000,148.00149536132812,3636904525.3601074,143.71263916015624,0.0024586494925347147
2021-12-13,147.97000122070312,145.5175018310547,147.781494140625,145.82650756835938,27070000,145.82650756835938,4000445046.3867188,143.97931915283203,-0.014695714983546493
2021-12-14,144.47999572753906,141.21499633789062,143.96800231933594,143.90699768066406,38446000,143.90699768066406,5534993817.169189,144.1394692993164,-0.013162969611649644
2021-12-15,146.7209930419922,141.67799377441406,143.40899658203125,146.4409942626953,36370000,146.4409942626953,5215785205.688477,144.3268292236328,0.017608570972026616
2021-12-16,147.677001953125,143.60699462890625,147.17050170898438,144.44500732421875,33650000,144.44500732421875,4952287382.507324,144.5752392578125,-0.013629973959996655
2021-12-17,143.83450317382812,141.3000030517578,142.5,141.72500610351562,50416000,141.72500610351562,7184280000.0,144.6473992919922,-0.01883070430117295
2021-12-20,141.77450561523438,139.3209991455078,140.0,141.60699462890625,27192000,141.60699462890625,3806880000.0,144.655859375,-0.0008326792699037133
2021-12-21,143.86900329589844,140.50250244140625,142.05349731445312,143.47250366210938,28756000,143.47250366210938,4084890368.774414,144.71108917236327,0.013173848072207672
2021-12-22,146.5,143.0675048828125,143.0675048828125,146.4149932861328,26322000,146.4149932861328,3765822863.5253906,144.78283935546875,0.02050908396324691
2021-12-23,148.24349975585938,146.45199584960938,146.5,146.91650390625,26384000,146.91650390625,3865256000.0,144.96478942871093,0.003425268197343012
2021-12-27,148.343994140625,147.16949462890625,147.25599670410156,147.906494140625,15976000,147.906494140625,2352561803.3447266,145.12042938232423,0.006738454891403789
2021-12-28,148.2989959716797,146.05450439453125,148.23599243164062,146.68699645996094,18200000,146.68699645996094,2697895062.2558594,145.25285919189454,-0.008245058391449622
2021-12-29,147.41700744628906,145.6475067138672,146.64450073242188,146.65499877929688,17788000,146.65499877929688,2608512379.0283203,145.3642190551758,-0.00021813576824303293
2021-12-30,147.3000030517578,145.9945068359375,146.69400024414062,146.20050048828125,15688000,146.20050048828125,2301335475.830078,145.43034912109374,-0.0030990985291923234
2021-12-31,146.69850158691406,144.8520050048828,146.0500030517578,144.8520050048828,18136000,144.8520050048828,2648762855.3466797,145.48458923339842,-0.009223603742085196
2022-01-03,145.8509979248047,143.71299743652344,145.05499267578125,144.9915008544922,28646000,144.9915008544922,4155245320.1904297,145.5503091430664,0.0009630232567694463
2022-01-04,146.48500061035156,143.7165069580078,145.39599609375,144.39950561523438,28400000,144.39950561523438,4129246289.0625,145.67522918701172,-0.00408296511015438
2022-01-05,144.49949645996094,137.68800354003906,144.4199981689453,137.77499389648438,54618000,137.77499389648438,7887931459.991455,145.81262908935548,-0.04587627700334107
2022-01-06,139.94000244140625,136.55850219726562,136.99850463867188,137.74749755859375,37348000,137.74749755859375,5116620151.245117,145.7673291015625,-0.00019957422688243742
2022-01-07,138.44850158691406,135.76649475097656,138.14549255371094,137.01699829101562,29760000,137.01699829101562,4111209858.3984375,145.7421389770508,-0.005303176322803194
2022-01-10,138.8195037841797,133.1645050048828,135.0780029296875,138.66949462890625,44408000,138.66949462890625,5998543954.1015625,145.5010089111328,0.012060520654384899
2022-01-11,140.21600341796875,136.6925048828125,138.0070037841797,139.73599243164062,28730000,139.73599243164062,3964941218.7194824,145.35958892822265,0.007690933074995465
2022-01-12,142.60800170898438,140.6945037841797,141.14999389648438,141.4304962158203,26108000,141.4304962158203,3685144040.649414,145.22166870117186,0.012126466164461114
2022-01-13,142.85000610351562,138.40899658203125,141.5399932861328,138.58700561523438,31436000,138.58700561523438,4449451228.942871,145.16087860107422,-0.020105215470974658
2022-01-14,140.74200439453125,136.99850463867188,137.07899475097656,139.48049926757812,29662000,139.48049926757812,4066037142.303467,144.9844485473633,0.006447167599712866
2022-01-18,137.13150024414062,135.43850708007812,136.1750030517578,135.9980010986328,34872000,135.9980010986328,4748694706.420898,144.7654586791992,-0.024967634810831307
2022-01-19,137.95950317382812,135.0155029296875,136.52349853515625,135.1165008544922,28648000,135.1165008544922,3911125186.0351562,144.51253875732422,-0.006481714709184017
2022-01-20,137.62600708007812,132.96449279785156,136.25,133.3074951171875,29908000,133.3074951171875,4074965000.0,144.24103881835939,-0.013388488643980012
2022-01-21,134.86549377441406,130.0865020751953,132.593505859375,130.35150146484375,55652000,130.35150146484375,7379093788.0859375,143.9082489013672,-0.02217424946545732
2022-01-24,131.2030029296875,124.5,125.97799682617188,130.8040008544922,76622000,130.8040008544922,9652686072.814941,143.47780883789062,0.0034713784234428058
2022-01-25,129.3990020751953,126.50050354003906,128.74000549316406,126.93499755859375,46960000,126.93499755859375,6045630657.958984,143.1228189086914,-0.029578631162836988
2022-01-26,133.0,127.14199829101562,131.11900329589844,129.23300170898438,49130000,129.23300170898438,6441876631.92749,142.8128890991211,0.018103786934961397
2022-01-27,132.65249633789062,128.9324951171875,131.3040008544922,129.0050048828125,31950000,129.0050048828125,4195162827.3010254,142.46095916748047,-0.0017642306775887961
2022-01-28,133.35650634765625,128.48500061035156,129.65899658203125,133.3509979248047,34362000,133.3509979248047,4455342440.551758,142.0911489868164,0.033688561509222614
2022-01-31,135.47300720214844,132.20950317382812,134.16200256347656,135.30349731445312,39986000,135.30349731445312,5364601834.503174,141.81383911132812,0.014641805611004477
2022-02-01,137.79299926757812,134.36849975585938,137.59449768066406,137.6439971923828,68644000,137.6439971923828,9445036698.791504,141.60089904785156,0.017298147678254328
2022-02-02,151.54649353027344,145.5225067138672,151.25,148.0,123200000,148.0,18634000000.0,141.62638916015624,0.07523759131422758
2022-02-03,149.6750030517578,142.66549682617188,145.70550537109375,143.08999633789062,71518000,143.08999633789062,10420566333.129883,141.5538491821289,-0.033175700419657894
2022-02-04,144.875,140.51499938964844,143.4445037841797,143.29299926757812,57998000,143.29299926757812,8319494330.4748535,141.4996792602539,0.0014187080500591698
2022-02-07,144.25,138.89999389648438,144.25,139.2010040283203,54974000,139.2010040283203,7929999500.0,141.47520935058594,-0.028556839902671216
2022-02-08,140.0,137.01400756835938,139.02650451660156,139.3990020751953,54284000,139.3990020751953,7546914771.179199,141.36876953125,0.0014223895025549105
2022-02-09,142.52450561523438,140.18699645996094,140.9635009765625,141.5919952392578,40144000,141.5919952392578,5658838783.203125,141.30803955078125,0.015731770898040898
2022-02-10,141.4844970703125,137.95700073242188,139.70350646972656,138.6199951171875,39330000,138.6199951171875,5494538909.454346,141.20193969726563,-0.020989888002131196
2022-02-11,139.156494140625,133.39999389648438,138.60000610351562,134.28250122070312,39958000,134.28250122070312,5538179043.884277,141.09393981933593,-0.031290535631728456
2022-02-14,136.3000030517578,133.25650024414062,133.25650024414062,135.5260009765625,34302000,135.5260009765625,4570964471.374512,140.93406982421874,0.009260326137473296
2022-02-15,138.10850524902344,135.82150268554688,137.57049560546875,136.60850524902344,26680000,136.60850524902344,3670380822.7539062,140.81185974121092,0.007987428719660628
2022-02-16,138.08599853515625,134.9239959716797,136.64649963378906,137.73800659179688,25022000,137.73800659179688,3419168713.83667,140.6839797973633,0.008268162664648582
2022-02-17,137.11349487304688,132.47850036621094,136.2429962158203,132.53900146484375,38950000,132.53900146484375,5306664702.606201,140.49690979003907,-0.03774561034820989
2022-02-18,134.07000732421875,130.19650268554688,133.4669952392578,130.4029998779297,45620000,130.4029998779297,6088764322.814941,140.2143197631836,-0.016116022931413454
2022-02-22,132.1804962158203,128.22349548339844,129.83799743652344,129.81350708007812,44990000,129.81350708007812,5841411504.669189,139.85925964355468,-0.004520546294206285
2022-02-23,132.05099487304688,127.52749633789062,131.64849853515625,127.58799743652344,32786000,127.58799743652344,4316227672.973633,139.51822967529296,-0.017143898917867162
2022-02-24,133.0,124.95349884033203,124.95349884033203,132.6909942626953,54456000,132.6909942626953,6804467732.849121,139.0616697692871,0.039995900309593546
2022-02-25,135.27149963378906,131.75149536132812,133.552001953125,134.45950317382812,36406000,134.45950317382812,4862094183.105469,138.8533497619629,0.01332802516824616
2022-02-28,135.75149536132812,132.59249877929688,133.0500030517578,135.0570068359375,38864000,135.0570068359375,5170855318.603516,138.64616989135743,0.00444374438403905
2022-03-01,136.2554931640625,133.218505859375,134.8784942626953,134.06149291992188,26496000,134.06149291992188,3573740583.984375,138.40032974243164,-0.007371064555169227
2022-03-02,135.2624969482422,133.07150268554688,134.6280059814453,134.57150268554688,23520000,134.57150268554688,3166450700.6835938,138.24288986206054,0.0038042972259726415
2022-03-03,136.4394989013672,133.02549743652344,136.00999450683594,133.89950561523438,24604000,133.89950561523438,3346389904.8461914,138.16308975219727,-0.004993606052558941
2022-03-04,133.85150146484375,130.33749389648438,132.92750549316406,131.906494140625,30430000,131.906494140625,4044983992.1569824,137.9805699157715,-0.014884382623012615
2022-03-07,131.73500061035156,126.29499816894531,131.48800659179688,126.37850189208984,45112000,126.37850189208984,5931686953.369141,137.74897994995118,-0.041908416143952576
2022-03-08,131.25,125.67449951171875,126.25,127.10449981689453,40428000,127.10449981689453,5104035000.0,137.34397994995118,0.0057446315151337135
2022-03-09,133.73550415039062,129.90049743652344,131.25,133.4199981689453,37026000,133.4199981689453,4859662500.0,137.02386001586913,0.04968744899786248
2022-03-10,133.27200317382812,130.91250610351562,131.26600646972656,132.42950439453125,27102000,132.42950439453125,3557571307.3425293,136.68446029663085,-0.007423877889428776
2022-03-11,133.79550170898438,129.63150024414062,133.48849487304688,129.87049865722656,31526000,129.87049865722656,4208358289.367676,136.42134017944335,-0.01932353178398183
2022-03-14,130.40899658203125,125.2750015258789,130.25,125.95099639892578,38812000,125.95099639892578,5055263000.0,136.09246017456056,-0.03018008168772579
2022-03-15,129.85450744628906,125.72049713134766,126.97599792480469,129.197998046875,30920000,129.197998046875,3926097855.834961,135.71098007202147,0.02577988059471137
2022-03-16,133.33299255371094,128.7344970703125,130.73300170898438,133.28050231933594,35576000,133.28050231933594,4650957268.798828,135.42454025268555,0.03159881990570579
2022-03-17,134.08050537109375,132.18499755859375,133.1490020751953,133.83900451660156,28264000,133.83900451660156,3763323394.6533203,135.17960037231444,0.004190426863244223
2022-03-18,136.24400329589844,132.2584991455078,133.42449951171875,136.12550354003906,44566000,136.12550354003906,5946196245.239258,134.95969039916992,0.017083951212098825
2022-03-21,137.0500030517578,134.09249877929688,136.1634979248047,136.10150146484375,26832000,136.10150146484375,3653538976.3183594,134.9429902648926,-0.00017632313248527876
2022-03-22,141.0500030517578,136.10150146484375,136.10150146484375,139.8679962158203,35496000,139.8679962158203,4831058895.996094,134.90211044311525,0.027674160170447992
2022-03-23,139.5885009765625,137.8350067138672,138.70249938964844,138.27549743652344,25154000,138.27549743652344,3488922669.647217,134.97460037231446,-0.011385726702194288
2022-03-24,141.61900329589844,137.75050354003906,139.1999969482422,141.57200622558594,26396000,141.57200622558594,3674323119.445801,134.9984602355957,0.02384015136576023
2022-03-25,142.03500366210938,139.7375030517578,141.91600036621094,141.67300415039062,24126000,141.67300415039062,3423865424.835205,135.01378036499023,0.000713403217891484
2022-03-28,142.00250244140625,139.81149291992188,140.90049743652344,141.45550537109375,35050000,141.45550537109375,4938562435.1501465,135.00099044799805,-0.0015352168227193985
2022-03-29,143.7935028076172,142.0384979248047,142.6475067138672,142.5054931640625,34318000,142.5054931640625,4895377135.406494,135.11236068725586,0.0074227425098387645
2022-03-30,142.7205047607422,141.60000610351562,142.4600067138672,141.93850708007812,19884000,141.93850708007812,2832674773.498535,135.23806076049806,-0.00397869633931669
2022-03-31,142.10800170898438,139.02450561523438,142.05299377441406,139.0675048828125,37524000,139.0675048828125,5330396538.391113,135.3486506652832,-0.02022708464621148
2022-04-01,140.4709930419922,138.3074951171875,139.5,140.15049743652344,25942000,140.15049743652344,3618909000.0,135.4136506652832,0.007787531347625221
2022-04-04,143.71200561523438,140.3105010986328,140.35850524902344,142.97149658203125,25942000,142.97149658203125,3641180343.170166,135.56895065307617,0.02012835628204246
2022-04-05,142.99049377441406,140.38250732421875,142.86900329589844,140.59100341796875,21418000,140.59100341796875,3059968312.5915527,135.90677078247072,-0.01665012412244471
2022-04-06,139.36050415039062,135.51699829101562,138.75,136.54800415039062,32468000,136.54800415039062,4504935000.0,136.10697067260742,-0.02875716915938442
2022-04-07,137.1645050048828,134.2274932861328,136.00999450683594,135.8885040283203,26234000,135.8885040283203,3568086195.892334,136.20479049682618,-0.0048298041862548935
2022-04-08,135.6699981689453,132.9654998779297,135.58349609375,133.28750610351562,25142000,133.28750610351562,3408840258.7890625,136.29038040161132,-0.01914067671436448
2022-04-11,132.09249877929688,128.6685028076172,131.82350158691406,128.82350158691406,36884000,128.82350158691406,4862178032.531738,136.33367050170898,-0.033491545060004846
2022-04-12,131.60000610351562,126.78900146484375,131.60000610351562,127.7145004272461,32710000,127.7145004272461,4304636199.645996,136.28243057250975,-0.008608686660482978
2022-04-13,130.33399963378906,127.74099731445312,128.0,129.8939971923828,27928000,129.8939971923828,3574784000.0,136.09054061889648,0.01706538222242271
2022-04-14,130.47950744628906,126.60099792480469,130.47950744628906,126.7300033569336,31598000,126.7300033569336,4122891476.287842,135.67513076782225,-0.024358276008421775
2022-04-18,128.21249389648438,126.18199920654297,127.0,127.67649841308594,20808000,127.67649841308594,2642616000.0,135.30102066040038,0.007468594895295277
2022-04-19,130.33299255371094,126.99949645996094,127.69149780273438,130.00900268554688,26490000,130.00900268554688,3382547776.7944336,134.9859605407715,0.01826886154814744
2022-04-20,131.3990020751953,127.5,130.89199829101562,128.0399932861328,31696000,128.0399932861328,4148752777.8320312,134.7188005065918,-0.015145177324192738
2022-04-21,130.09849548339844,124.52649688720703,129.25,124.81449890136719,36446000,124.81449890136719,4710645500.0,134.52327041625978,-0.025191303919842922
2022-04-22,125.4020004272461,118.92500305175781,125.0,119.635498046875,56884000,119.635498046875,7110500000.0,134.2040003967285,-0.04149358367880651
2022-04-25,123.27749633789062,118.51100158691406,119.10099792480469,123.0739974975586,46128000,123.0739974975586,5493890832.275391,133.79195022583008,0.02874146475602357
2022-04-26,122.51000213623047,118.51100158691406,122.29450225830078,118.6500015258789,73054000,118.6500015258789,8934102567.977905,133.4658401489258,-0.035945821714025716
2022-04-27,117.24199676513672,112.73650360107422,114.46949768066406,114.29450225830078,91820000,114.29450225830078,10510589277.038574,133.09010009765626,-0.036708800771723005
2022-04-28,119.64949798583984,114.11499786376953,116.41500091552734,118.52249908447266,48884000,118.52249908447266,5690830904.754639,132.6669902038574,0.036992127728215474
2022-04-29,117.91999816894531,113.81449890136719,116.7344970703125,114.1094970703125,42676000,114.1094970703125,4981761396.972656,132.2687501525879,-0.03723345397075151
